Restaurant_ID,Restaurant_Name,City,ZipCode,Cuisine_Type,Rating,Description,PHONE_NUMBER,DISCOUNT
303,Uttar Pradesh Delights,Nagargao,194764,Kashmiri,3.1,Family-friendly,303-303-0303,20
304,Namaste Kitchen,Nagargao,469687,Kashmiri,4.5,Family-friendly,304-304-0304,14
305,Uttar Pradesh Delights,Hazaribagh Road,687788,Punjabi,4.0,Authentic cuisine,305-305-0305,11
306,Kashmiri Kitchen,Hazaribagh Road,946935,Kashmiri,3.4,Family-friendly,306-306-0306,15
307,Punjab Spice,Hazaribagh Road,538255,South Indian,3.1,Great views,307-307-0307,11
308,Paneer Paradise,Hazaribagh Road,208713,South Indian,4.4,Great views,308-308-0308,10
309,Paneer Paradise,Malda,764346,Punjabi,3.1,Authentic cuisine,309-309-0309,16
310,Punjab Spice,Malda,520551,North Indian,4.6,Cozy atmosphere,310-310-0310,17
311,Curry House,Malda,387864,North Indian,4.5,Cozy atmosphere,311-311-0311,15
312,Taste of India,Malda,631320,South Indian,3.9,Great views,312-312-0312,12
313,Punjab Spice,Chaibasa,992892,North Indian,3.5,Cozy atmosphere,313-313-0313,10
314,Gujarati Grace,Chaibasa,418865,Kashmiri,5.0,Family-friendly,314-314-0314,20
315,Gujarati Grace,Chaibasa,128322,Kashmiri,3.3,Family-friendly,315-315-0315,13
316,Gujarati Grace,Chaibasa,897399,South Indian,3.1,Great views,316-316-0316,17
317,Rajasthani Ruchira,Dal Lake,451902,South Indian,3.5,Great views,317-317-0317,19
318,Taste of India,Dal Lake,849464,Punjabi,3.4,Authentic cuisine,318-318-0318,13
319,Chaat Corner,Dal Lake,498018,North Indian,3.5,Cozy atmosphere,319-319-0319,10
320,Samosa Street,Dal Lake,322528,South Indian,4.8,Great views,320-320-0320,18
321,Chaat Corner,Tirupati,367232,South Indian,3.6,Great views,321-321-0321,13
322,Taste of India,Tirupati,298535,North Indian,3.9,Cozy atmosphere,322-322-0322,12
323,Dosa Delights,Tirupati,373098,Punjabi,4.6,Authentic cuisine,323-323-0323,16
324,Biryani Bliss,Tirupati,411220,Punjabi,4.8,Authentic cuisine,324-324-0324,10
325,Gujarati Grace,Huzurabad,499051,North Indian,3.9,Cozy atmosphere,325-325-0325,18
326,Samosa Street,Huzurabad,181097,North Indian,4.2,Cozy atmosphere,326-326-0326,18
327,Royal Tandoor,Huzurabad,329465,Kashmiri,4.3,Family-friendly,327-327-0327,16
328,Dosa Delights,Huzurabad,534802,Punjabi,4.3,Authentic cuisine,328-328-0328,13
329,Royal Tandoor,Katra,440855,South Indian,3.4,Great views,329-329-0329,18
330,Gujarati Grace,Katra,672592,Punjabi,3.1,Authentic cuisine,330-330-0330,13
331,Curry House,Katra,306011,South Indian,4.6,Great views,331-331-0331,15
332,Bengali Bites,Katra,789223,South Indian,4.6,Great views,332-332-0332,20
333,Flavors of India,Bangalore,697697,Punjabi,3.6,Authentic cuisine,333-333-0333,12
334,Namaste Kitchen,Bangalore,472794,South Indian,4.0,Great views,334-334-0334,15
335,Tandoori Treats,Bangalore,499960,Kashmiri,3.8,Family-friendly,335-335-0335,19
336,Rajasthani Ruchira,Bangalore,164067,South Indian,4.2,Great views,336-336-0336,16
337,Uttar Pradesh Delights,Mussoorie,320257,Punjabi,3.8,Authentic cuisine,337-337-0337,13
338,Uttar Pradesh Delights,Mussoorie,787699,North Indian,4.9,Cozy atmosphere,338-338-0338,16
339,Taste of India,Mussoorie,897403,Punjabi,3.5,Authentic cuisine,339-339-0339,14
340,Gujarati Grace,Mussoorie,197054,South Indian,4.6,Great views,340-340-0340,12
341,Mughalai Magic,Nagpur,944394,North Indian,4.2,Cozy atmosphere,341-341-0341,16
342,Spice Palace,Nagpur,292307,South Indian,4.6,Great views,342-342-0342,11
343,Tandoori Treats,Nagpur,599531,North Indian,4.0,Cozy atmosphere,343-343-0343,18
344,Chaat Corner,Nagpur,180961,South Indian,4.2,Great views,344-344-0344,20
345,Royal Tandoor,Mangan,437267,Punjabi,3.1,Authentic cuisine,345-345-0345,14
346,Kashmiri Kitchen,Mangan,617374,Punjabi,4.9,Authentic cuisine,346-346-0346,20
347,Uttar Pradesh Delights,Mangan,753935,Punjabi,3.7,Authentic cuisine,347-347-0347,20
348,Gujarati Grace,Mangan,108081,Kashmiri,4.3,Family-friendly,348-348-0348,16
349,Royal Tandoor,Wardha,150246,Punjabi,4.4,Authentic cuisine,349-349-0349,17
350,Tandoori Treats,Wardha,168351,South Indian,4.1,Great views,350-350-0350,14
351,Andhra Aromas,Wardha,135923,Kashmiri,4.4,Family-friendly,351-351-0351,16
352,Dosa Delights,Wardha,157128,South Indian,3.6,Great views,352-352-0352,15
353,Curry House,Ambassa,635681,South Indian,3.5,Great views,353-353-0353,11
354,Mughalai Magic,Ambassa,711081,South Indian,3.1,Great views,354-354-0354,15
355,Gujarati Grace,Ambassa,905231,North Indian,3.2,Cozy atmosphere,355-355-0355,18
356,Kashmiri Kitchen,Ambassa,744269,North Indian,4.1,Cozy atmosphere,356-356-0356,12
357,Rajasthani Ruchira,Jalgaon,691911,Punjabi,4.6,Authentic cuisine,357-357-0357,19
358,Uttar Pradesh Delights,Jalgaon,736187,South Indian,3.4,Great views,358-358-0358,13
359,Namaste Kitchen,Jalgaon,746778,Kashmiri,3.6,Family-friendly,359-359-0359,11
360,Gujarati Grace,Jalgaon,848051,Punjabi,4.4,Authentic cuisine,360-360-0360,13
361,Bengali Bites,Gulmarg,774655,Punjabi,3.2,Authentic cuisine,361-361-0361,19
362,Royal Tandoor,Gulmarg,596065,North Indian,3.9,Cozy atmosphere,362-362-0362,11
363,Paneer Paradise,Gulmarg,671395,Kashmiri,4.6,Family-friendly,363-363-0363,11
364,Samosa Street,Gulmarg,931281,Punjabi,4.4,Authentic cuisine,364-364-0364,15
365,Flavors of India,Badgam,813223,South Indian,3.8,Great views,365-365-0365,12
366,Dosa Delights,Badgam,168731,Punjabi,4.8,Authentic cuisine,366-366-0366,11
367,Bengali Bites,Badgam,268350,Punjabi,4.0,Authentic cuisine,367-367-0367,20
368,Samosa Street,Badgam,537542,North Indian,3.7,Cozy atmosphere,368-368-0368,17
369,Spice Palace,Navi Mumbai,662417,North Indian,3.2,Cozy atmosphere,369-369-0369,19
370,Curry House,Navi Mumbai,415257,Kashmiri,3.7,Family-friendly,370-370-0370,19
371,Chaat Corner,Navi Mumbai,794525,Kashmiri,4.6,Family-friendly,371-371-0371,17
372,Curry House,Navi Mumbai,729107,North Indian,3.5,Cozy atmosphere,372-372-0372,18
373,Andhra Aromas,Auli,107236,Kashmiri,4.7,Family-friendly,373-373-0373,17
374,Andhra Aromas,Auli,799297,North Indian,3.6,Cozy atmosphere,374-374-0374,16
375,Flavors of India,Auli,841294,North Indian,3.3,Cozy atmosphere,375-375-0375,16
376,Dosa Delights,Auli,698862,Punjabi,3.7,Authentic cuisine,376-376-0376,14
377,Punjab Spice,Koderma,930881,North Indian,3.6,Cozy atmosphere,377-377-0377,12
378,Taste of India,Koderma,648220,Kashmiri,4.7,Family-friendly,378-378-0378,17
379,Paneer Paradise,Koderma,243744,Punjabi,3.8,Authentic cuisine,379-379-0379,11
380,Biryani Bliss,Koderma,132269,North Indian,4.3,Cozy atmosphere,380-380-0380,13
381,Rajasthani Ruchira,Nanded,233164,South Indian,3.7,Great views,381-381-0381,10
382,Royal Tandoor,Nanded,222640,Punjabi,4.0,Authentic cuisine,382-382-0382,13
383,Paneer Paradise,Nanded,458878,North Indian,3.8,Cozy atmosphere,383-383-0383,13
384,Spice Palace,Nanded,484263,Punjabi,4.7,Authentic cuisine,384-384-0384,14
385,Punjab Spice,Dwarka,859317,South Indian,3.9,Great views,385-385-0385,15
386,Flavors of India,Dwarka,674033,North Indian,4.0,Cozy atmosphere,386-386-0386,20
387,Curry House,Dwarka,138370,Punjabi,4.9,Authentic cuisine,387-387-0387,18
388,Samosa Street,Dwarka,163219,South Indian,3.8,Great views,388-388-0388,11
389,Royal Tandoor,Karmali,281930,North Indian,4.5,Cozy atmosphere,389-389-0389,13
390,Curry House,Karmali,272375,South Indian,3.6,Great views,390-390-0390,10
391,Flavors of India,Karmali,517082,Punjabi,3.8,Authentic cuisine,391-391-0391,10
392,Flavors of India,Karmali,250899,North Indian,3.8,Cozy atmosphere,392-392-0392,20
393,Royal Tandoor,Puducherry,868613,Punjabi,3.4,Authentic cuisine,393-393-0393,14
394,Bengali Bites,Puducherry,742032,Punjabi,3.0,Authentic cuisine,394-394-0394,20
395,Biryani Bliss,Puducherry,703272,North Indian,4.2,Cozy atmosphere,395-395-0395,18
396,Bengali Bites,Puducherry,122635,Kashmiri,4.0,Family-friendly,396-396-0396,15
397,Mughalai Magic,Ara,526544,South Indian,4.0,Great views,397-397-0397,20
398,Uttar Pradesh Delights,Ara,349901,Kashmiri,3.3,Family-friendly,398-398-0398,12
399,Tandoori Treats,Ara,232543,Kashmiri,4.7,Family-friendly,399-399-0399,10
400,Flavors of India,Ara,205220,Punjabi,3.7,Authentic cuisine,400-400-0400,10
401,Bengali Bites,Palampur,185604,Punjabi,4.6,Authentic cuisine,401-401-0401,18
402,Taste of India,Palampur,427479,Punjabi,3.5,Authentic cuisine,402-402-0402,15
403,Taste of India,Palampur,881656,South Indian,4.3,Great views,403-403-0403,17
404,Spice Palace,Palampur,579737,South Indian,3.7,Great views,404-404-0404,15
405,Royal Tandoor,Majorda,869275,South Indian,4.7,Great views,405-405-0405,18
406,Uttar Pradesh Delights,Majorda,431899,South Indian,3.8,Great views,406-406-0406,16
407,Bengali Bites,Majorda,452826,North Indian,4.0,Cozy atmosphere,407-407-0407,20
408,Mughalai Magic,Majorda,508907,South Indian,4.7,Great views,408-408-0408,16
409,Rajasthani Ruchira,Hyderabad,260906,North Indian,3.9,Cozy atmosphere,409-409-0409,11
410,Tandoori Treats,Hyderabad,247958,South Indian,3.2,Great views,410-410-0410,18
411,Chaat Corner,Hyderabad,999825,South Indian,4.5,Great views,411-411-0411,15
412,Biryani Bliss,Hyderabad,321795,North Indian,4.1,Cozy atmosphere,412-412-0412,13
413,Kashmiri Kitchen,Kalaburagi,934892,North Indian,3.2,Cozy atmosphere,413-413-0413,18
414,Bengali Bites,Kalaburagi,797298,North Indian,3.2,Cozy atmosphere,414-414-0414,11
415,Taste of India,Kalaburagi,868751,North Indian,4.9,Cozy atmosphere,415-415-0415,13
416,Andhra Aromas,Kalaburagi,954456,Kashmiri,3.4,Family-friendly,416-416-0416,15
417,Rajasthani Ruchira,Sealdah,428596,South Indian,3.6,Great views,417-417-0417,19
418,Bengali Bites,Sealdah,972938,South Indian,3.9,Great views,418-418-0418,11
419,Gujarati Grace,Sealdah,258958,Kashmiri,3.3,Family-friendly,419-419-0419,10
420,Dosa Delights,Sealdah,183208,Punjabi,3.6,Authentic cuisine,420-420-0420,11
421,Gujarati Grace,Panchgani,680131,Punjabi,3.7,Authentic cuisine,421-421-0421,17
422,Curry House,Panchgani,441932,Kashmiri,4.6,Family-friendly,422-422-0422,17
423,Punjab Spice,Panchgani,198609,South Indian,4.5,Great views,423-423-0423,20
424,Paneer Paradise,Panchgani,216092,Kashmiri,3.0,Family-friendly,424-424-0424,12
425,Bengali Bites,Jamshedpur,129196,South Indian,4.2,Great views,425-425-0425,13
426,Samosa Street,Jamshedpur,662237,Kashmiri,3.2,Family-friendly,426-426-0426,13
427,Curry House,Jamshedpur,299263,Punjabi,3.7,Authentic cuisine,427-427-0427,14
428,Spice Palace,Jamshedpur,215398,North Indian,4.6,Cozy atmosphere,428-428-0428,14
429,Dosa Delights,Hanumangarh,739265,Kashmiri,3.5,Family-friendly,429-429-0429,11
430,Uttar Pradesh Delights,Hanumangarh,294302,Kashmiri,4.8,Family-friendly,430-430-0430,19
431,Biryani Bliss,Hanumangarh,351642,Punjabi,3.1,Authentic cuisine,431-431-0431,20
432,Mughalai Magic,Hanumangarh,173909,Kashmiri,4.1,Family-friendly,432-432-0432,18
433,Uttar Pradesh Delights,Shirdi,428994,South Indian,3.2,Great views,433-433-0433,15
434,Flavors of India,Shirdi,311283,Kashmiri,3.7,Family-friendly,434-434-0434,19
435,Bengali Bites,Shirdi,640271,Punjabi,4.9,Authentic cuisine,435-435-0435,12
436,Chaat Corner,Shirdi,101058,North Indian,4.1,Cozy atmosphere,436-436-0436,10
437,Biryani Bliss,Tawang,487910,North Indian,3.6,Cozy atmosphere,437-437-0437,17
438,Rajasthani Ruchira,Tawang,786905,North Indian,3.5,Cozy atmosphere,438-438-0438,12
439,Taste of India,Tawang,631190,Kashmiri,3.0,Family-friendly,439-439-0439,13
440,Mughalai Magic,Tawang,355692,South Indian,3.2,Great views,440-440-0440,17
441,Royal Tandoor,Madhubani,231593,North Indian,3.6,Cozy atmosphere,441-441-0441,10
442,Mughalai Magic,Madhubani,720509,North Indian,4.7,Cozy atmosphere,442-442-0442,14
443,Taste of India,Madhubani,961199,Punjabi,4.6,Authentic cuisine,443-443-0443,17
444,Uttar Pradesh Delights,Madhubani,851088,North Indian,3.1,Cozy atmosphere,444-444-0444,18
445,Bengali Bites,Faizabad,223877,Kashmiri,3.8,Family-friendly,445-445-0445,13
446,Tandoori Treats,Faizabad,856304,Punjabi,3.3,Authentic cuisine,446-446-0446,14
447,Flavors of India,Faizabad,305394,Punjabi,4.8,Authentic cuisine,447-447-0447,13
448,Spice Palace,Faizabad,657371,North Indian,4.7,Cozy atmosphere,448-448-0448,16
449,Chaat Corner,Bhusaval,709524,Punjabi,4.1,Authentic cuisine,449-449-0449,19
450,Tandoori Treats,Bhusaval,944814,Kashmiri,4.5,Family-friendly,450-450-0450,20
451,Curry House,Bhusaval,118376,Kashmiri,3.2,Family-friendly,451-451-0451,10
452,Dosa Delights,Bhusaval,750920,South Indian,3.5,Great views,452-452-0452,20
453,Paneer Paradise,Gangtok,316412,Punjabi,4.2,Authentic cuisine,453-453-0453,10
454,Dosa Delights,Gangtok,286295,South Indian,4.5,Great views,454-454-0454,20
455,Samosa Street,Gangtok,905353,North Indian,4.2,Cozy atmosphere,455-455-0455,16
456,Rajasthani Ruchira,Gangtok,407985,Kashmiri,3.2,Family-friendly,456-456-0456,15
457,Tandoori Treats,Berhampur,643894,Kashmiri,4.9,Family-friendly,457-457-0457,10
458,Flavors of India,Berhampur,484917,Kashmiri,3.8,Family-friendly,458-458-0458,16
459,Flavors of India,Berhampur,251932,North Indian,4.9,Cozy atmosphere,459-459-0459,15
460,Samosa Street,Berhampur,735639,South Indian,4.0,Great views,460-460-0460,20
461,Rajasthani Ruchira,Bhilai,679344,Kashmiri,3.8,Family-friendly,461-461-0461,20
462,Dosa Delights,Bhilai,579997,Punjabi,3.4,Authentic cuisine,462-462-0462,14
463,Namaste Kitchen,Bhilai,333944,Punjabi,4.6,Authentic cuisine,463-463-0463,18
464,Spice Palace,Bhilai,717990,North Indian,3.2,Cozy atmosphere,464-464-0464,20
465,Biryani Bliss,Corbett,399934,North Indian,4.6,Cozy atmosphere,465-465-0465,19
466,Namaste Kitchen,Corbett,819794,South Indian,3.1,Great views,466-466-0466,16
467,Gujarati Grace,Corbett,234658,Kashmiri,4.1,Family-friendly,467-467-0467,10
468,Royal Tandoor,Corbett,958587,Punjabi,3.8,Authentic cuisine,468-468-0468,17
469,Namaste Kitchen,Lohardaga,138371,South Indian,3.7,Great views,469-469-0469,20
470,Andhra Aromas,Lohardaga,659723,North Indian,3.2,Cozy atmosphere,470-470-0470,10
471,Andhra Aromas,Lohardaga,218809,South Indian,3.0,Great views,471-471-0471,18
472,Flavors of India,Lohardaga,989667,Kashmiri,4.0,Family-friendly,472-472-0472,10
473,Spice Palace,Agra,655299,Punjabi,3.0,Authentic cuisine,473-473-0473,20
474,Namaste Kitchen,Agra,457234,Punjabi,3.2,Authentic cuisine,474-474-0474,12
475,Chaat Corner,Agra,701304,North Indian,4.2,Cozy atmosphere,475-475-0475,18
476,Andhra Aromas,Agra,928397,Kashmiri,4.6,Family-friendly,476-476-0476,19
477,Flavors of India,Raigad,581897,South Indian,4.2,Great views,477-477-0477,13
478,Punjab Spice,Raigad,967289,South Indian,4.8,Great views,478-478-0478,12
479,Dosa Delights,Raigad,123933,North Indian,4.7,Cozy atmosphere,479-479-0479,14
480,Samosa Street,Raigad,518719,Kashmiri,3.5,Family-friendly,480-480-0480,18
481,Paneer Paradise,Moga,410164,Punjabi,3.1,Authentic cuisine,481-481-0481,16
482,Royal Tandoor,Moga,802156,South Indian,4.8,Great views,482-482-0482,17
483,Chaat Corner,Moga,745195,South Indian,3.3,Great views,483-483-0483,13
484,Dosa Delights,Moga,436403,Punjabi,4.1,Authentic cuisine,484-484-0484,14
485,Curry House,Pahalgam,449749,Kashmiri,3.0,Family-friendly,485-485-0485,18
486,Taste of India,Pahalgam,219944,Punjabi,3.1,Authentic cuisine,486-486-0486,12
487,Bengali Bites,Pahalgam,304838,Punjabi,4.3,Authentic cuisine,487-487-0487,13
488,Punjab Spice,Pahalgam,869707,North Indian,4.4,Cozy atmosphere,488-488-0488,16
489,Biryani Bliss,Pattan,711992,South Indian,4.0,Great views,489-489-0489,15
490,Biryani Bliss,Pattan,703067,North Indian,3.8,Cozy atmosphere,490-490-0490,16
491,Uttar Pradesh Delights,Pattan,368334,Punjabi,5.0,Authentic cuisine,491-491-0491,16
492,Biryani Bliss,Pattan,874777,Kashmiri,3.5,Family-friendly,492-492-0492,12
493,Chaat Corner,Matheran,232194,Punjabi,3.1,Authentic cuisine,493-493-0493,16
494,Chaat Corner,Matheran,235145,Kashmiri,3.5,Family-friendly,494-494-0494,20
495,Uttar Pradesh Delights,Matheran,163392,Punjabi,3.9,Authentic cuisine,495-495-0495,14
496,Curry House,Matheran,208670,Kashmiri,3.8,Family-friendly,496-496-0496,15
497,Curry House,Bekal,284079,South Indian,4.1,Great views,497-497-0497,14
498,Dosa Delights,Bekal,613718,South Indian,4.3,Great views,498-498-0498,13
499,Uttar Pradesh Delights,Bekal,394770,Kashmiri,3.3,Family-friendly,499-499-0499,11
500,Uttar Pradesh Delights,Bekal,760191,Kashmiri,4.1,Family-friendly,500-500-0500,19
501,Andhra Aromas,Chikkamagaluru,557905,Kashmiri,4.7,Family-friendly,501-501-0501,17
502,Samosa Street,Chikkamagaluru,528049,South Indian,4.3,Great views,502-502-0502,17
503,Kashmiri Kitchen,Chikkamagaluru,372139,North Indian,3.5,Cozy atmosphere,503-503-0503,18
504,Dosa Delights,Chikkamagaluru,988687,North Indian,3.4,Cozy atmosphere,504-504-0504,17
505,Kashmiri Kitchen,Ramanathapuram,299060,Kashmiri,3.4,Family-friendly,505-505-0505,17
506,Samosa Street,Ramanathapuram,948091,Kashmiri,3.5,Family-friendly,506-506-0506,17
507,Rajasthani Ruchira,Ramanathapuram,450912,North Indian,3.9,Cozy atmosphere,507-507-0507,18
508,Royal Tandoor,Ramanathapuram,809775,Kashmiri,4.3,Family-friendly,508-508-0508,14
509,Bengali Bites,Dabolim,697392,Kashmiri,4.2,Family-friendly,509-509-0509,11
510,Royal Tandoor,Dabolim,257952,South Indian,4.1,Great views,510-510-0510,10
511,Uttar Pradesh Delights,Dabolim,931743,North Indian,4.2,Cozy atmosphere,511-511-0511,17
512,Bengali Bites,Dabolim,633555,Kashmiri,3.6,Family-friendly,512-512-0512,17
513,Biryani Bliss,Mangaluru,112569,North Indian,5.0,Cozy atmosphere,513-513-0513,16
514,Namaste Kitchen,Mangaluru,758841,North Indian,3.6,Cozy atmosphere,514-514-0514,13
515,Biryani Bliss,Mangaluru,646935,Kashmiri,3.7,Family-friendly,515-515-0515,13
516,Chaat Corner,Mangaluru,226272,South Indian,4.3,Great views,516-516-0516,13
517,Bengali Bites,Morbi,588740,Kashmiri,3.7,Family-friendly,517-517-0517,15
518,Royal Tandoor,Morbi,392049,Kashmiri,3.0,Family-friendly,518-518-0518,19
519,Spice Palace,Morbi,916072,South Indian,4.8,Great views,519-519-0519,12
520,Paneer Paradise,Morbi,447608,South Indian,3.2,Great views,520-520-0520,12
521,Spice Palace,Barddhaman,867033,South Indian,4.3,Great views,521-521-0521,13
522,Taste of India,Barddhaman,114100,South Indian,3.5,Great views,522-522-0522,11
523,Chaat Corner,Barddhaman,772942,Kashmiri,3.2,Family-friendly,523-523-0523,20
524,Kashmiri Kitchen,Barddhaman,780994,Punjabi,3.2,Authentic cuisine,524-524-0524,16
525,Kashmiri Kitchen,Vasai-Virar,205170,Kashmiri,3.9,Family-friendly,525-525-0525,11
526,Kashmiri Kitchen,Vasai-Virar,455300,Kashmiri,4.7,Family-friendly,526-526-0526,15
527,Taste of India,Vasai-Virar,918204,Kashmiri,4.2,Family-friendly,527-527-0527,15
528,Royal Tandoor,Vasai-Virar,125568,Kashmiri,3.3,Family-friendly,528-528-0528,14
529,Bengali Bites,Nellore,222486,North Indian,4.3,Cozy atmosphere,529-529-0529,17
530,Samosa Street,Nellore,246613,North Indian,3.6,Cozy atmosphere,530-530-0530,20
531,Curry House,Nellore,578909,Punjabi,4.9,Authentic cuisine,531-531-0531,12
532,Gujarati Grace,Nellore,381356,Punjabi,4.0,Authentic cuisine,532-532-0532,16
533,Andhra Aromas,Hazaribagh,796751,Kashmiri,3.3,Family-friendly,533-533-0533,10
534,Andhra Aromas,Hazaribagh,123807,North Indian,4.3,Cozy atmosphere,534-534-0534,20
535,Paneer Paradise,Hazaribagh,668415,Punjabi,4.8,Authentic cuisine,535-535-0535,12
536,Curry House,Hazaribagh,540966,Kashmiri,3.1,Family-friendly,536-536-0536,18
537,Chaat Corner,Dispur,709372,Kashmiri,4.1,Family-friendly,537-537-0537,19
538,Kashmiri Kitchen,Dispur,484513,South Indian,4.6,Great views,538-538-0538,20
539,Tandoori Treats,Dispur,155735,Kashmiri,3.6,Family-friendly,539-539-0539,12
540,Dosa Delights,Dispur,264757,Punjabi,4.0,Authentic cuisine,540-540-0540,20
541,Andhra Aromas,Alwar,167219,North Indian,3.3,Cozy atmosphere,541-541-0541,17
542,Bengali Bites,Alwar,840453,Kashmiri,4.0,Family-friendly,542-542-0542,19
543,Samosa Street,Alwar,954061,North Indian,4.0,Cozy atmosphere,543-543-0543,13
544,Gujarati Grace,Alwar,954916,South Indian,4.2,Great views,544-544-0544,14
545,Mughalai Magic,Vijayawada,656440,South Indian,4.7,Great views,545-545-0545,17
546,Chaat Corner,Vijayawada,206873,South Indian,4.9,Great views,546-546-0546,10
547,Paneer Paradise,Vijayawada,712626,Punjabi,4.8,Authentic cuisine,547-547-0547,10
548,Kashmiri Kitchen,Vijayawada,590161,North Indian,3.2,Cozy atmosphere,548-548-0548,16
549,Punjab Spice,Zunheboto,495558,South Indian,4.3,Great views,549-549-0549,16
550,Tandoori Treats,Zunheboto,570012,Kashmiri,3.7,Family-friendly,550-550-0550,20
